Timestamp,Sensor1,Sensor2,Sensor3,Sensor4,Label
160522,876,932,51,696,walking
160627,867,937,745,894,walking
160732,906,949,873,924,walking
160837,912,926,978,934,walking
160943,925,923,947,938,walking
161048,893,917,979,937,walking
161364,870,930,232,149,walking
161469,872,933,101,159,walking
161574,880,932,64,279,walking
161679,880,932,50,657,walking
161784,880,936,602,885,walking
161889,883,944,577,936,walking
161995,896,929,959,946,walking
162100,892,929,975,950,walking
162415,874,911,998,962,walking
162520,883,932,607,130,walking
162625,876,934,264,102,walking
162941,883,945,51,672,walking
163046,877,952,380,897,walking
163151,905,949,697,940,walking
163256,907,931,1010,948,walking
163361,914,925,1009,943,walking
163466,884,933,1010,938,walking
163571,878,932,1012,939,walking
163677,868,926,1012,940,walking
163992,879,931,97,179,walking
164097,889,941,63,377,walking
164202,873,926,147,798,walking
164307,875,939,666,923,walking
164623,915,930,976,935,walking
164728,893,929,1000,938,walking
164833,883,933,1011,944,walking
164938,891,928,1012,520,walking
165043,890,938,402,144,walking
165148,877,934,128,124,walking
165253,877,930,76,210,walking
165359,881,945,56,485,walking
165464,886,936,138,814,walking
165569,880,953,429,945,walking
165674,905,944,724,966,walking
165779,898,925,989,954,walking
165884,904,915,988,950,walking
165989,896,934,997,947,walking
166095,892,928,1007,949,walking
166200,890,916,994,865,walking
166305,874,942,703,139,walking
166411,874,928,449,99,walking
166831,889,951,764,903,walking
166936,897,947,766,934,walking
167041,909,940,998,931,walking
167146,904,932,996,923,walking
167252,888,931,1004,925,walking
167357,878,923,1005,928,walking
167462,879,931,1007,930,walking
167567,902,951,803,166,walking
167882,890,914,54,260,walking
167988,876,903,95,806,walking
168093,879,921,866,895,walking
168199,916,946,907,932,walking
168304,903,924,965,926,walking
168409,911,923,971,928,walking
168514,885,914,992,922,walking
168619,891,925,1000,934,walking
168725,898,935,1014,121,walking
168830,889,912,162,125,walking
168935,881,926,93,130,walking
169041,886,924,59,256,walking
169146,877,923,57,726,walking
169251,867,924,732,877,walking
169356,890,952,891,917,walking
169461,889,928,978,900,walking
169566,891,919,976,901,walking
169672,880,921,996,910,walking
169777,876,920,990,924,walking
169882,920,939,1001,117,walking
169987,876,931,212,129,walking
170092,870,929,92,117,walking
170197,873,932,63,219,walking
170302,873,915,55,695,walking
170408,866,925,762,880,walking
170513,884,948,823,914,walking
170618,923,932,947,943,walking
170723,904,919,972,912,walking
170828,883,907,982,944,walking
170934,876,912,997,935,walking
171039,900,932,1004,115,walking
171144,862,929,244,148,walking
171249,870,920,97,121,walking
171355,869,932,58,216,walking
171460,868,926,47,550,walking
171565,871,908,439,874,walking
171670,872,933,723,916,walking
171775,908,954,1011,921,walking
171881,899,912,963,910,walking
171986,882,901,991,923,walking
172091,884,923,1000,945,walking
172197,892,906,1001,504,walking
172302,877,926,705,133,walking
172407,867,923,589,103,walking
172512,870,932,594,110,walking
172618,876,928,600,165,walking
172723,879,934,540,625,walking
172828,883,949,578,877,walking
172933,888,945,752,911,walking
173039,890,927,990,900,walking
173144,888,909,992,910,walking
173249,872,908,1000,915,walking
173354,861,921,1003,926,walking
173459,884,943,1010,119,walking
173564,882,949,546,150,walking
173670,873,920,184,107,walking
173775,867,915,127,91,walking
173880,876,918,98,85,walking
173985,873,941,53,136,walking
174090,868,942,51,722,walking
174196,869,942,642,878,walking
174301,890,938,988,900,walking
174406,881,925,976,928,walking
174511,911,918,1006,928,walking
174617,878,908,1002,937,walking
174722,883,909,1009,930,walking
174827,900,923,1001,260,walking
174932,891,927,373,167,walking
175037,896,924,135,159,walking
