Timestamp,Sensor1,Sensor2,Sensor3,Sensor4,Label
162651,869,882,863,685,walking
162757,885,910,882,698,walking
162862,907,920,892,108,walking
162967,887,908,99,106,walking
163072,874,895,55,104,walking
163177,875,870,42,139,walking
163283,872,872,37,198,walking
163388,846,861,76,598,walking
163493,894,875,261,665,walking
163598,908,907,841,720,walking
163703,897,892,849,715,walking
163809,892,897,878,700,walking
163914,871,919,884,714,walking
164019,892,918,896,349,walking
164124,877,918,227,111,walking
164230,870,898,66,99,walking
164335,864,871,54,112,walking
164440,876,879,47,155,walking
164756,909,906,784,712,walking
164861,903,885,778,698,walking
164966,884,886,788,698,walking
165072,873,876,787,712,walking
165177,883,891,819,693,walking
165283,928,913,837,98,walking
165388,910,907,78,90,walking
165493,900,905,39,97,walking
